Timestamp,ClientId,Operation,a,b,c,Duration,Score,Mode,MappedDuration,URL,ProblemIndex
9/6/2025 20:38:13,27712543-7643-4415-89a9-fd989cecb53e,add,30,93,,30,19,Normal,30,https://arithmetic.zetamac.com/game?key=72740d67,1
9/6/2025 20:38:13,27712543-7643-4415-89a9-fd989cecb53e,add,65,72,,30,19,Normal,30,https://arithmetic.zetamac.com/game?key=72740d67,2
9/6/2025 20:38:13,27712543-7643-4415-89a9-fd989cecb53e,mul,2,60,,30,19,Normal,30,https://arithmetic.zetamac.com/game?key=72740d67,3
9/6/2025 20:38:13,27712543-7643-4415-89a9-fd989cecb53e,mul,10,33,,30,19,Normal,30,https://arithmetic.zetamac.com/game?key=72740d67,4
9/6/2025 20:38:13,27712543-7643-4415-89a9-fd989cecb53e,add,49,100,,30,19,Normal,30,https://arithmetic.zetamac.com/game?key=72740d67,5
9/6/2025 20:38:13,27712543-7643-4415-89a9-fd989cecb53e,div,588,7,,30,19,Normal,30,https://arithmetic.zetamac.com/game?key=72740d67,6
9/6/2025 20:38:13,27712543-7643-4415-89a9-fd989cecb53e,mul,10,14,,30,19,Normal,30,https://arithmetic.zetamac.com/game?key=72740d67,7
9/6/2025 20:38:13,27712543-7643-4415-89a9-fd989cecb53e,mul,7,29,,30,19,Normal,30,https://arithmetic.zetamac.com/game?key=72740d67,8
9/6/2025 20:38:13,27712543-7643-4415-89a9-fd989cecb53e,add,68,26,,30,19,Normal,30,https://arithmetic.zetamac.com/game?key=72740d67,9
9/6/2025 20:38:13,27712543-7643-4415-89a9-fd989cecb53e,add,29,29,,30,19,Normal,30,https://arithmetic.zetamac.com/game?key=72740d67,10
9/6/2025 20:38:13,27712543-7643-4415-89a9-fd989cecb53e,mul,2,9,,30,19,Normal,30,https://arithmetic.zetamac.com/game?key=72740d67,11
9/6/2025 20:38:13,27712543-7643-4415-89a9-fd989cecb53e,div,290,10,,30,19,Normal,30,https://arithmetic.zetamac.com/game?key=72740d67,12
9/6/2025 20:38:13,27712543-7643-4415-89a9-fd989cecb53e,add,77,44,,30,19,Normal,30,https://arithmetic.zetamac.com/game?key=72740d67,13
9/6/2025 20:38:13,27712543-7643-4415-89a9-fd989cecb53e,div,270,10,,30,19,Normal,30,https://arithmetic.zetamac.com/game?key=72740d67,14
9/6/2025 20:38:13,27712543-7643-4415-89a9-fd989cecb53e,add,15,82,,30,19,Normal,30,https://arithmetic.zetamac.com/game?key=72740d67,15
9/6/2025 20:40:18,27712543-7643-4415-89a9-fd989cecb53e,div,616,8,,120,65,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,1
9/6/2025 20:40:18,27712543-7643-4415-89a9-fd989cecb53e,add,68,88,,120,65,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,2
9/6/2025 20:40:18,27712543-7643-4415-89a9-fd989cecb53e,mul,2,62,,120,65,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,3
9/6/2025 20:40:18,27712543-7643-4415-89a9-fd989cecb53e,mul,3,35,,120,65,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,4
9/6/2025 20:40:18,27712543-7643-4415-89a9-fd989cecb53e,add,21,17,,120,65,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,5
9/6/2025 20:40:18,27712543-7643-4415-89a9-fd989cecb53e,add,17,21,,120,65,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,6
9/6/2025 20:40:18,27712543-7643-4415-89a9-fd989cecb53e,mul,3,2,,120,65,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,7
9/6/2025 20:40:18,27712543-7643-4415-89a9-fd989cecb53e,div,1104,12,,120,65,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,8
9/6/2025 20:40:18,27712543-7643-4415-89a9-fd989cecb53e,mul,3,85,,120,65,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,9
9/6/2025 20:40:18,27712543-7643-4415-89a9-fd989cecb53e,add,18,22,,120,65,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,10
9/6/2025 20:40:18,27712543-7643-4415-89a9-fd989cecb53e,mul,4,18,,120,65,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,11
9/6/2025 20:40:18,27712543-7643-4415-89a9-fd989cecb53e,div,637,7,,120,65,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,12
9/6/2025 20:40:18,27712543-7643-4415-89a9-fd989cecb53e,div,114,6,,120,65,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,13
9/6/2025 20:40:18,27712543-7643-4415-89a9-fd989cecb53e,div,192,6,,120,65,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,14
9/6/2025 20:40:18,27712543-7643-4415-89a9-fd989cecb53e,add,27,41,,120,65,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,15
9/6/2025 20:40:18,27712543-7643-4415-89a9-fd989cecb53e,mul,10,54,,120,65,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,16
9/6/2025 20:40:18,27712543-7643-4415-89a9-fd989cecb53e,mul,3,4,,120,65,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,17
9/6/2025 20:40:18,27712543-7643-4415-89a9-fd989cecb53e,add,8,36,,120,65,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,18
9/6/2025 20:40:18,27712543-7643-4415-89a9-fd989cecb53e,mul,12,54,,120,65,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,19
9/6/2025 20:40:18,27712543-7643-4415-89a9-fd989cecb53e,div,623,7,,120,65,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,20
9/6/2025 20:40:18,27712543-7643-4415-89a9-fd989cecb53e,mul,3,14,,120,65,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,21
9/6/2025 20:40:18,27712543-7643-4415-89a9-fd989cecb53e,mul,11,46,,120,65,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,22
9/6/2025 20:40:18,27712543-7643-4415-89a9-fd989cecb53e,div,98,2,,120,65,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,23
9/6/2025 20:40:18,27712543-7643-4415-89a9-fd989cecb53e,add,45,65,,120,65,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,24
9/6/2025 20:40:18,27712543-7643-4415-89a9-fd989cecb53e,div,42,2,,120,65,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,25
9/6/2025 20:40:18,27712543-7643-4415-89a9-fd989cecb53e,div,828,9,,120,65,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,26
9/6/2025 20:40:18,27712543-7643-4415-89a9-fd989cecb53e,add,48,80,,120,65,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,27
9/6/2025 20:40:18,27712543-7643-4415-89a9-fd989cecb53e,div,506,11,,120,65,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,28
9/6/2025 20:40:18,27712543-7643-4415-89a9-fd989cecb53e,mul,6,50,,120,65,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,29
9/6/2025 20:40:18,27712543-7643-4415-89a9-fd989cecb53e,mul,5,37,,120,65,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,30
9/6/2025 20:40:18,27712543-7643-4415-89a9-fd989cecb53e,mul,10,84,,120,65,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,31
9/6/2025 20:40:18,27712543-7643-4415-89a9-fd989cecb53e,mul,2,81,,120,65,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,32
9/6/2025 20:40:18,27712543-7643-4415-89a9-fd989cecb53e,div,700,7,,120,65,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,33
9/6/2025 20:40:18,27712543-7643-4415-89a9-fd989cecb53e,div,190,2,,120,65,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,34
9/6/2025 20:40:18,27712543-7643-4415-89a9-fd989cecb53e,add,69,66,,120,65,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,35
9/6/2025 20:40:18,27712543-7643-4415-89a9-fd989cecb53e,mul,2,69,,120,65,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,36
9/6/2025 20:40:18,27712543-7643-4415-89a9-fd989cecb53e,mul,9,70,,120,65,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,37
9/6/2025 20:40:18,27712543-7643-4415-89a9-fd989cecb53e,mul,6,4,,120,65,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,38
9/6/2025 20:40:18,27712543-7643-4415-89a9-fd989cecb53e,div,160,8,,120,65,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,39
9/6/2025 20:40:18,27712543-7643-4415-89a9-fd989cecb53e,div,528,8,,120,65,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,40
9/6/2025 20:40:18,27712543-7643-4415-89a9-fd989cecb53e,add,46,82,,120,65,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,41
9/6/2025 20:40:18,27712543-7643-4415-89a9-fd989cecb53e,add,65,15,,120,65,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,42
9/6/2025 20:40:18,27712543-7643-4415-89a9-fd989cecb53e,div,188,2,,120,65,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,43
9/6/2025 20:40:18,27712543-7643-4415-89a9-fd989cecb53e,mul,3,11,,120,65,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,44
9/6/2025 20:40:18,27712543-7643-4415-89a9-fd989cecb53e,mul,6,57,,120,65,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,45
9/6/2025 20:40:18,27712543-7643-4415-89a9-fd989cecb53e,div,518,7,,120,65,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,46
9/6/2025 20:40:18,27712543-7643-4415-89a9-fd989cecb53e,div,536,8,,120,65,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,47
9/6/2025 20:40:18,27712543-7643-4415-89a9-fd989cecb53e,add,78,79,,120,65,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,48
9/6/2025 20:40:18,27712543-7643-4415-89a9-fd989cecb53e,mul,3,64,,120,65,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,49
9/6/2025 20:40:18,27712543-7643-4415-89a9-fd989cecb53e,mul,11,90,,120,65,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,50
9/6/2025 21:04:19,27712543-7643-4415-89a9-fd989cecb53e,add,71,11,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,1
9/6/2025 21:04:19,27712543-7643-4415-89a9-fd989cecb53e,mul,10,73,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,2
9/6/2025 21:04:19,27712543-7643-4415-89a9-fd989cecb53e,div,504,6,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,3
9/6/2025 21:04:19,27712543-7643-4415-89a9-fd989cecb53e,div,96,2,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,4
9/6/2025 21:04:19,27712543-7643-4415-89a9-fd989cecb53e,mul,2,99,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,5
9/6/2025 21:04:19,27712543-7643-4415-89a9-fd989cecb53e,div,882,9,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,6
9/6/2025 21:04:19,27712543-7643-4415-89a9-fd989cecb53e,div,148,2,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,7
9/6/2025 21:04:19,27712543-7643-4415-89a9-fd989cecb53e,add,80,54,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,8
9/6/2025 21:04:19,27712543-7643-4415-89a9-fd989cecb53e,add,38,50,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,9
9/6/2025 21:04:19,27712543-7643-4415-89a9-fd989cecb53e,div,312,12,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,10
9/6/2025 21:04:19,27712543-7643-4415-89a9-fd989cecb53e,add,50,85,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,11
9/6/2025 21:04:19,27712543-7643-4415-89a9-fd989cecb53e,mul,7,36,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,12
9/6/2025 21:04:19,27712543-7643-4415-89a9-fd989cecb53e,div,288,3,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,13
9/6/2025 21:04:19,27712543-7643-4415-89a9-fd989cecb53e,div,170,5,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,14
9/6/2025 21:04:19,27712543-7643-4415-89a9-fd989cecb53e,div,120,12,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,15
9/6/2025 21:04:19,27712543-7643-4415-89a9-fd989cecb53e,add,68,53,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,16
9/6/2025 21:04:19,27712543-7643-4415-89a9-fd989cecb53e,add,85,43,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,17
9/6/2025 21:04:19,27712543-7643-4415-89a9-fd989cecb53e,add,40,65,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,18
9/6/2025 21:04:19,27712543-7643-4415-89a9-fd989cecb53e,add,28,95,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,19
9/6/2025 21:04:19,27712543-7643-4415-89a9-fd989cecb53e,add,15,17,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,20
9/6/2025 21:04:19,27712543-7643-4415-89a9-fd989cecb53e,add,3,27,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,21
9/6/2025 21:04:19,27712543-7643-4415-89a9-fd989cecb53e,mul,6,55,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,22
9/6/2025 21:04:19,27712543-7643-4415-89a9-fd989cecb53e,add,42,21,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,23
9/6/2025 21:04:19,27712543-7643-4415-89a9-fd989cecb53e,add,88,55,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,24
9/6/2025 21:04:19,27712543-7643-4415-89a9-fd989cecb53e,mul,4,94,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,25
9/6/2025 21:04:19,27712543-7643-4415-89a9-fd989cecb53e,div,737,11,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,26
9/6/2025 21:04:19,27712543-7643-4415-89a9-fd989cecb53e,div,324,6,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,27
9/6/2025 21:04:19,27712543-7643-4415-89a9-fd989cecb53e,add,15,3,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,28
9/6/2025 21:04:19,27712543-7643-4415-89a9-fd989cecb53e,mul,10,56,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,29
9/6/2025 21:04:19,27712543-7643-4415-89a9-fd989cecb53e,div,12,4,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,30
9/6/2025 21:04:19,27712543-7643-4415-89a9-fd989cecb53e,div,329,7,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,31
9/6/2025 21:04:19,27712543-7643-4415-89a9-fd989cecb53e,mul,3,56,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,32
9/6/2025 21:04:19,27712543-7643-4415-89a9-fd989cecb53e,div,265,5,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,33
9/6/2025 21:04:19,27712543-7643-4415-89a9-fd989cecb53e,add,97,24,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,34
9/6/2025 21:04:19,27712543-7643-4415-89a9-fd989cecb53e,mul,2,14,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,35
9/6/2025 21:04:19,27712543-7643-4415-89a9-fd989cecb53e,mul,2,7,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,36
9/6/2025 21:04:19,27712543-7643-4415-89a9-fd989cecb53e,div,156,12,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,37
9/6/2025 21:04:19,27712543-7643-4415-89a9-fd989cecb53e,mul,3,50,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,38
9/6/2025 21:04:19,27712543-7643-4415-89a9-fd989cecb53e,mul,10,79,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,39
9/6/2025 21:04:19,27712543-7643-4415-89a9-fd989cecb53e,mul,6,50,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,40
9/6/2025 21:04:19,27712543-7643-4415-89a9-fd989cecb53e,div,48,6,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,41
9/6/2025 21:04:19,27712543-7643-4415-89a9-fd989cecb53e,add,69,62,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,42
9/6/2025 21:04:19,27712543-7643-4415-89a9-fd989cecb53e,div,536,8,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,43
9/6/2025 21:04:19,27712543-7643-4415-89a9-fd989cecb53e,mul,8,68,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,44
9/6/2025 21:04:19,27712543-7643-4415-89a9-fd989cecb53e,mul,11,87,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,45
9/6/2025 21:04:19,27712543-7643-4415-89a9-fd989cecb53e,mul,3,36,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,46
9/6/2025 21:04:19,27712543-7643-4415-89a9-fd989cecb53e,mul,11,62,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,47
9/6/2025 21:04:19,27712543-7643-4415-89a9-fd989cecb53e,div,196,7,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,48
9/6/2025 21:04:19,27712543-7643-4415-89a9-fd989cecb53e,div,156,12,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,49
9/6/2025 21:04:19,27712543-7643-4415-89a9-fd989cecb53e,mul,8,38,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,50
9/6/2025 21:04:19,27712543-7643-4415-89a9-fd989cecb53e,div,156,4,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,51
9/6/2025 21:04:19,27712543-7643-4415-89a9-fd989cecb53e,add,58,26,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,52
9/6/2025 21:04:19,27712543-7643-4415-89a9-fd989cecb53e,div,20,5,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,53
9/6/2025 21:06:22,27712543-7643-4415-89a9-fd989cecb53e,mul,11,44,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,1
9/6/2025 21:06:22,27712543-7643-4415-89a9-fd989cecb53e,add,13,93,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,2
9/6/2025 21:06:22,27712543-7643-4415-89a9-fd989cecb53e,add,82,67,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,3
9/6/2025 21:06:22,27712543-7643-4415-89a9-fd989cecb53e,add,38,72,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,4
9/6/2025 21:06:22,27712543-7643-4415-89a9-fd989cecb53e,mul,11,13,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,5
9/6/2025 21:06:22,27712543-7643-4415-89a9-fd989cecb53e,mul,4,78,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,6
9/6/2025 21:06:22,27712543-7643-4415-89a9-fd989cecb53e,add,49,45,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,7
9/6/2025 21:06:22,27712543-7643-4415-89a9-fd989cecb53e,add,79,23,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,8
9/6/2025 21:06:22,27712543-7643-4415-89a9-fd989cecb53e,add,69,58,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,9
9/6/2025 21:06:22,27712543-7643-4415-89a9-fd989cecb53e,add,37,47,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,10
9/6/2025 21:06:22,27712543-7643-4415-89a9-fd989cecb53e,add,64,82,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,11
9/6/2025 21:06:22,27712543-7643-4415-89a9-fd989cecb53e,div,40,10,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,12
9/6/2025 21:06:22,27712543-7643-4415-89a9-fd989cecb53e,div,235,5,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,13
9/6/2025 21:06:22,27712543-7643-4415-89a9-fd989cecb53e,div,132,6,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,14
9/6/2025 21:06:22,27712543-7643-4415-89a9-fd989cecb53e,add,87,45,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,15
9/6/2025 21:06:22,27712543-7643-4415-89a9-fd989cecb53e,mul,4,94,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,16
9/6/2025 21:06:22,27712543-7643-4415-89a9-fd989cecb53e,add,91,35,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,17
9/6/2025 21:06:22,27712543-7643-4415-89a9-fd989cecb53e,div,204,3,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,18
9/6/2025 21:06:22,27712543-7643-4415-89a9-fd989cecb53e,add,25,32,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,19
9/6/2025 21:06:22,27712543-7643-4415-89a9-fd989cecb53e,mul,2,29,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,20
9/6/2025 21:06:22,27712543-7643-4415-89a9-fd989cecb53e,div,480,12,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,21
9/6/2025 21:06:22,27712543-7643-4415-89a9-fd989cecb53e,add,100,93,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,22
9/6/2025 21:06:22,27712543-7643-4415-89a9-fd989cecb53e,add,81,11,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,23
9/6/2025 21:06:22,27712543-7643-4415-89a9-fd989cecb53e,div,168,7,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,24
9/6/2025 21:06:22,27712543-7643-4415-89a9-fd989cecb53e,div,400,4,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,25
9/6/2025 21:06:22,27712543-7643-4415-89a9-fd989cecb53e,add,42,29,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,26
9/6/2025 21:06:22,27712543-7643-4415-89a9-fd989cecb53e,mul,9,24,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,27
9/6/2025 21:06:22,27712543-7643-4415-89a9-fd989cecb53e,div,63,9,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,28
9/6/2025 21:06:22,27712543-7643-4415-89a9-fd989cecb53e,div,852,12,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,29
9/6/2025 21:06:22,27712543-7643-4415-89a9-fd989cecb53e,mul,12,54,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,30
9/6/2025 21:06:22,27712543-7643-4415-89a9-fd989cecb53e,add,43,93,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,31
9/6/2025 21:06:22,27712543-7643-4415-89a9-fd989cecb53e,mul,11,55,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,32
9/6/2025 21:06:22,27712543-7643-4415-89a9-fd989cecb53e,mul,12,40,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,33
9/6/2025 21:06:22,27712543-7643-4415-89a9-fd989cecb53e,div,336,8,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,34
9/6/2025 21:06:22,27712543-7643-4415-89a9-fd989cecb53e,mul,12,7,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,35
9/6/2025 21:06:22,27712543-7643-4415-89a9-fd989cecb53e,mul,9,39,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,36
9/6/2025 21:06:22,27712543-7643-4415-89a9-fd989cecb53e,mul,6,97,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,37
9/6/2025 21:06:22,27712543-7643-4415-89a9-fd989cecb53e,mul,7,78,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,38
9/6/2025 21:06:22,27712543-7643-4415-89a9-fd989cecb53e,mul,11,49,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,39
9/6/2025 21:06:22,27712543-7643-4415-89a9-fd989cecb53e,mul,6,100,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,40
9/6/2025 21:06:22,27712543-7643-4415-89a9-fd989cecb53e,add,99,42,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,41
9/6/2025 21:06:22,27712543-7643-4415-89a9-fd989cecb53e,mul,10,74,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,42
9/6/2025 21:06:22,27712543-7643-4415-89a9-fd989cecb53e,div,1034,11,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,43
9/6/2025 21:06:22,27712543-7643-4415-89a9-fd989cecb53e,add,79,13,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,44
9/6/2025 21:06:22,27712543-7643-4415-89a9-fd989cecb53e,mul,2,25,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,45
9/6/2025 21:06:22,27712543-7643-4415-89a9-fd989cecb53e,mul,7,11,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,46
9/6/2025 21:06:22,27712543-7643-4415-89a9-fd989cecb53e,mul,12,46,,120,67,Normal,120,https://arithmetic.zetamac.com/game?key=a7220a92,47
